SMILES,mol_id,improve
CCOC(=O)C1=C(N)N(C)c2ccccc2C1=C1OC(=O)C(C)=C1C(C)=O,58,1.239744443
CCOC(=O)C1=C(C)N(C)c2ccccc2C1=C1OC(C)=C(C)C1=C(C)C,58,2.764824696
CCOC(=O)C1=C(C)N(C)c2ccccc2C1=C1OC(C)=C(C)C1(C)C(C)C,58,4.293806862
CCOC(=O)C1=C(C)N(C)c2ccccc2C1=C1OC(C)=C(C)c2ccccc21,58,5.047021137
CCOC(=O)C1=C(N)N(C)c2ccccc2C1=C1OC(C)=C(C)NC1=O,58,1.089076456
CCOC(=O)C1=C(N)N(C)c2ccccc2C1=C1OC(C)=C(C(C)=O)C1=O,58,1.192453189
CCOC(=O)C1=C(N)N(C)c2ccccc2C1=C1OC(C)=C(C(C)=O)C1(C)C,58,2.577394548
CCOC(=O)C1=C(N)N(C)c2ccccc2C1=C1OC(C)=C(C)C1(C)C(C)=O,58,2.052641016
CCOC(=O)C1=C(N)N(C)c2ccccc2C1=C1OC(C)=C(C)c2ccccc21,58,3.860707462
CC[C+](C)(NC(=O)[C](C)(N)c1ccccc1)C(=O)[O-],59,-0.812043692
CC[S+](C)(NC(=O)C(C)([CH])c1ccccc1)C(=O)[O-],59,-0.175095846
CC[C](C)NC(=O)[C](N)(C(C)c1ccccc1)C(=O)[O-],59,-0.024238733
CC[S+](C)(NC(=O)C(C)(N)c1ccccc1)C(=O)[O-],59,-0.607050462
CC[C](C)NC(=O)C(C)([C](N)c1ccccc1)C(=O)[O-],59,0.173696058
CCC(C)(NC(=O)[C](C)C(N)(C)c1ccccc1)C(=O)O,59,2.03732433
CCC(C)(NC(=O)[C](C)C(C)(C)c1ccccc1)C(=O)O,59,3.477612227
CCC(C)(NC(=O)[C](C)C(C)(C)c1ccccc1)CN,59,3.211538424
CCC(C)(NC(=O)C(C)(C#N)c1ccccc1)C(=O)O,59,2.134090309
CCC(C)(C(=O)NC(C)(C)c1ccccc1)C(=O)[O-],59,1.52362482
CCC(C)(C(=O)NC(C)(C)c1ccccc1)C(=O)CF,59,3.347782677
CCC(C)(NC(=O)C(C)(C)c1ccccc1)C(=O)CF,59,3.373845521
CCC(C)(NC(=O)C(C)(C)c1ccccc1)c1ccccc1,59,5.423745473
CCC(CC)(NC(=O)C(C)(C)c1ccccc1)c1ccccc1,59,6.160275898
CC[C](C)[C+](NC(=O)C(C)(N)c1ccccc1)C(=O)[O-],59,-0.097332244
CC[C](C)[C](NC(=O)C(C)(N)c1ccccc1)C(=O)[O-],59,0.181202735
CCC(C)([N]C(=O)C(C)(N)c1ccccc1)C(=O)[O-],59,-0.426017231
CCC(C)([CH]C(=O)C(C)(N)c1ccccc1)C(=O)[O-],59,0.513132154
CCC(C)(NC(=O)C(C)(C)c1ccccc1)C(=O)[O-],59,1.526153436
CCC(C)(NC(=O)C(C)(C)c1ccccc1)C(=O)O,59,3.300166974
CCC(C)(NC(=O)C(C)(C)c1ccccc1)CO,59,3.152062799
CCC(C)(N)C(=O)C(C)(C)c1ccccc1OC,59,3.312288904
CCC(C)(C)NC(=O)C(C)(C)c1ccccc1,59,4.800707791
CCC(C)(C)NC(=O)C(C)(CC)c1ccccc1,59,4.499179145
CCC(C)(CC)NC(=O)C(C)(C)c1ccccc1,59,4.977582216
CCC(C)(CC)CC(=O)C(C)(C)c1ccccc1,59,5.889780293
CC[S+](C)(NC(=O)[C](C)(N)c1ccccc1)C(=O)[O-],59,-0.607050462
CC[C+](C)(NC(=O)C(C)(N)c1ccccc1)C(=O)[O-],59,-0.812043692
CC[C+](C)(NC(=O)C(C)(N)c1ccccc1)C(=O)O,59,0.703824923
CC[C+](C)(NC(=O)C(C)(C)c1ccccc1)C(=O)O,59,2.174939897
CCC(C)(NC(=O)C(C)(C)c1ccc(C)cc1)c1ccccc1,59,5.685033727
CCC(CC)(NC(=O)C(C)(C)c1ccc(C)cc1)c1ccccc1,59,6.423353457
CCc1noc(C)c1C[NH+](CN1CCCCO1)C(C)C,60,-0.615267048
CCc1noc(C)c1C[NH+](C[CH]C1CCCCO1)C(C)C,60,-0.162155007
CCc1noc(C)c1C[NH+](COC1CCCCO1)C(C)C,60,-0.143214499
CCc1noc(C)c1C[NH+](CCC1CCCCO1)C(C)C,60,0.402579634
CCc1noc(C)c1C[NH+](CCC1CCCC1)C(C)C,60,1.320871963
CCc1noc(C)c1C[P+](CC1CCCCC1)C(C)C,60,4.087346414
CCc1noc(C)c1C[P+](C)(CC1CCCC1)C(C)C,60,3.896113621
CCc1noc(C)c1C[P+](C)(CC1CCCCC1)C(C)C,60,4.350636218
CCc1noc(C)c1CSC(CC1CCCCC1)C(C)(C)C,60,5.225427543
CCc1noc(C)c1CSC(CC1CCCCC1)CCC(C)(C)C,60,5.927533665
CCc1noc(C)c1CSC(C)(CC1CCCCC1)C(C)C,60,5.062567266
CCc1noc(C)c1CSC(C)(CC1CCCCC1)CCC(C)C,60,5.847285904
CCc1noc(C)c1CP(C)CSC(CC1CCCCC1)C(C)(C)C,60,5.458228319
CCc1noc(C)c1CP(C)(C)CSC(CC1CCCCC1)C(C)C,60,4.913575748
CCc1noc(C)c1C[NH+](CN1CCCCC1)C(C)C,60,0.237393392
CCc1noc(C)c1C[NH+](CC1CCCCC1)C(C)(C)C,60,1.773088738
CCc1noc(C)c1C[PH+](C1CCCCC1)C(C)(C)C,60,3.687831943
CCc1noc(C)c1CP(CC1CCCCC1)C(C)(C)C,60,4.625750807
CCc1noc(C)c1CP(CC1CCCCC1)C(C)(C)CCC,60,5.33608394
CCc1noc(C)c1CP(CC1CCCCC1)C(C)(C)C(C)C,60,5.126798535
CCc1noc(C)c1CP(CC1CCCCC1)C(C)(C)CC(C)C,60,5.542884025
CCc1noc(C)c1CP(CC1CCCCC1)C(C)(C)C1CCCCC1,60,6.162380366
CCc1noc(C)c1CP(CC1CCCCCC1)C(C)(C)CC(C)(C)C,60,6.357392629
CCc1noc(C)c1CP(CC1CCCCCC1)C(CC(C)(C)C)C(C)C,60,6.308898699
CCc1noc(C)c1CC(CC1CCCCCC1)(C1CCCCC1)C(C)(C)C,60,7.016543338
CCc1noc(C)c1C[NH+](C[CH]N1CCCCO1)C(C)C,60,-0.761119131
CCc1noc(C)c1C[PH+](COC1CCCCC1)C(C)C,60,3.387342629
CCc1noc(C)c1C[PH+](C1CCCCCC1)C(C)(C)C,60,4.15826911
CCc1noc(C)c1C[CH+]P(C1CCCCCC1)C(C)(C)C,60,4.644307076
CCc1noc(C)c1C[CH+]C(C1CCCCCC1)C(C)(C)C,60,4.540362814
CCc1noc(C)c1C[CH](CCC1CCCCCC1)C(C)(C)C,60,5.748733459
CCc1noc(C)c1CCC(C1CCCCCC1)C1CCC(C)CC1,60,6.172014544
CCc1noc(C)c1C[CH](CCC1CCCCCC1)C1CCC(C)CC1,60,6.497644291
CCc1noc(C)c1CCC(C1CCCCCC1)C1CCCCC1(C)C,60,6.072483321
CCc1noc(C)c1CCC(C1CCCCCC1)C1CCC(C)(C)CC1,60,6.410944191
CCc1noc(C)c1CCC(C1CCCCCC1)C1CCC(C(C)(C)C)CC1,60,7.097147136
CCC(CC)([NH+]=C(Cc1nc(C)cs1)NC)N1CCCC1,61,0.389800353
CCC(CC)(C(Cc1nc(C)cs1)NC)[NH+]1CCCC1,61,0
CCC(CC)(C(Cc1nc(C)cs1)NC)[NH+](C)C1CC1,61,-0.023509509
CCC(CC)(C(Cc1nc(C)cs1)NC)[NH+](C)C1CCCC1,61,0.844311387
CCC(CC)(C(Cc1nc(C)cs1)NC)N(C)C1CCCC1,61,3.179229044
CCC(CC)(C(Cc1nc(C)cs1)NC)NC(C)C1CC1,61,2.422502612
CCC(CC)CC(Cc1nc(C)cs1)NC(C)C1CCCC1,61,4.65276101
CCC(CC)(C(Cc1nc(C)cs1)NC)C1CCCC1,61,3.800753571
CCC(CC)(C(Cc1nc(C)cs1)NC)C1CCCCC1,61,4.244832484
CCC(CC)(C(Cc1nc(C)cs1)NC)C1CCCCCC1,61,4.680632034
CCC(CC)(CC(Cc1nc(C)cs1)NC)C1CCCCC1,61,4.723557344
CCC(CC)(CC(Cc1nc(C)cs1)NC)C1CCCCCC1,61,5.150211373
CCC(CC)(CC(Cc1nc(C)cs1)NC)C1CCCCCCC1,61,5.570795467
CCC(CC)(CC)CC(Cc1nc(C)cs1)C1CCCCCCC1,61,7.129086417
CCC(CC)(CC(C)Cc1nc(C)cs1)C1CCCCC1CC,61,5.842731708
CCC(CC)(CC(C)Cc1nc(C)cs1)C1CCCCCCCC1,61,6.66619036
CCC(CC)(CC(C)Cc1nc(C)cs1)C(C)C1CCCCC1,61,6.149702651
CCC(CC)(CC)CC(Cc1nc(C)cs1)C(C)C1CCCC1,61,6.127512026
CCC(CC)(CC)C(Cc1nc(C)cs1)CC(C)C1CCCC1,61,6.102104334
CCC(CC)(CC)C(Cc1nc(C)cs1)C(C)CC1CCCC1,61,6.130603613
CCC(CC)(CC)C(Cc1nc(C)cs1)C(C)(C)C1CCCC1,61,6.268573825
CCC(CC)(CC)C(Cc1nc(C)cs1)C(C)CC1CCCCC1,61,6.555205821
CCC(CC)([CH+]C(Cc1nc(C)cs1)NC)N1CCCC1,61,2.115094974
CCC(CC)(CC(Cc1nc(C)cs1)NC)[C]1[CH][CH][CH][CH]1,61,3.008917947
CCC(CC)(CC)C(Cc1nc(C)cs1)NC1CCCC1,61,4.569857647
CCC(CC)(CC)C(Cc1nc(C)cs1)CC1CCCC1,61,5.858669772
CCC(CC)(CC)C(Cc1nc(C)cs1)CC1CCCCC1,61,6.285970744
CCC(CC)(CC)CC(Cc1nc(C)cs1)CC1CCCCC1,61,6.734673622
CCC(CC)(CC)C(Cc1nc(C)cs1)CC(CC)C1CCCCC1,61,6.837905893
CCC(CC)(CC)CC(Cc1nc(C)cs1)CC(CC)C1CCCC1,61,6.841033146
CCC(CC)(CC)CC(Cc1nc(C)cs1)CC(CC)C1CCCCC1,61,7.260299839
CCC(CC)([CH]C(Cc1nc(C)cs1)NC)[NH+]1CCCC1,61,-0.004598767
CCC(CC)(C(Cc1nc(C)cs1)[NH+]1CCCC1)NC,61,-0.070756319
CCC(CC)(C(C)Cc1nc(C)cs1)[NH+]1CCCC1,61,1.038684766
CCC(CC)(C(C)Cc1nc(C)cs1)[PH+]1CCCC1,61,3.367984766
CCC(CC)(C(C)Cc1nc(C)cs1)[CH]1CCCC1,61,4.89839986
CCC(CC)(C(C)Cc1nc(C)cs1)[CH]C1CCCC1,61,4.806256758
CCC(CC)(CC(C)Cc1nc(C)cs1)[CH]1CCCC1,61,5.376342033
CCC(CC)(CC(C)Cc1nc(C)cs1)[CH]C1CCCC1,61,5.289760163
CCC(CC)(CC(C)Cc1nc(C)cs1)C[CH]1CCCC1,61,5.912130007
CCC(CC)(CC(C)Cc1nc(C)cs1)CCC1CCCC1,61,6.316070496
CCC(CC)(CC(C)Cc1nc(C)cs1)CCC1CCCCC1,61,6.735602379
CCC(CC)(CC(CC)Cc1nc(C)cs1)CCC1CCCCC1,61,7.101143657
CCC(CC)(CC(C)Cc1nc(C)cs1)CCCCC1CCCCC1,61,7.592953601
CCC(CC)(CC(CC)Cc1nc(C)cs1)CCCCC1CCCCC1,61,7.952056101
C[NH2+][N+]1(C(=O)[O-])CCCC(Sc2nccc(=O)[nH]2)C1,62,0.188797304
C[NH2+]C[N+]1(C(=O)[O-])CCCC(Sc2nccc(=O)[nH]2)C1,62,0.156896982
C[NH2+]C[CH]C1(C(=O)[O-])CCCC(Sc2nccc(=O)[nH]2)C1,62,0.712968856
C[NH2+]C1(C(=O)[O-])CCCC(Sc2nccc(=O)[nH]2)C1,62,0.525821397
C[CH2]C1(C(=O)OC)CCCC(Sc2nccc(=O)[nH]2)C1,62,5.519767587
C[CH2]C1(C(=C)C)CCC(Sc2nccc(=O)[nH]2)C1,62,6.207367692
C[CH2+]C1(C(=C)C)CCC(Sc2nccc(=O)[nH]2)C1,62,5.449924923
C[CH2]C1(SC)CCCC(Sc2nccc(=O)[nH]2)C1,62,6.113079204
C[CH2+]C1(CC)CCCC(Sc2nccc(=O)[nH]2)C1,62,6.108636332
C[CH]C1(SC)CCCC(Sc2nccc(=O)[nH]2)C1,62,5.591244769
C[CH2]C1(C)CCCCC(Sc2nccc(=O)[nH]2)C1,62,6.833877394
C[CH2]C1(CC)CCCC(Sc2nccc(=O)[nH]2)C1,62,6.995504205
C[CH2]C1(C)CCCCC(Sc2nccc(=O)[nH]2)CC1,62,7.373634072
C[CH2]C1(CC)CCCC(Sc2nccc(=O)[nH]2)CC1,62,7.574483508
C[CH2+]C1(C)CCCCC(Sc2nccc(=O)[nH]2)CCC1,62,6.614316916
C[CH2+]C1(C)CCCCC(Sc2nccc(=O)[nH]2)CCCC1,62,7.754864472
C[CH2]C1(C)CCCCC(Sc2nccc(=O)[nH]2)CCCC1,62,8.514171395
C[CH2]C1(CC)CCCCC(Sc2nccc(=O)[nH]2)CCCC1,62,8.909646823
C[NH2+][CH]C1(C(=O)[O-])CCCC(Sc2nccc(=O)[nH]2)C1,62,0.831543301
C[NH2+]C1(C(=O)[O-])CCCC(Sc2nccc(=O)[nH]2)CC1,62,1.035329675
C[NH2+]C1(C(=O)CF)CCCC(Sc2nccc(=O)[nH]2)C1,62,2.454782971
C[CH2+]C1(C(=O)CC)CCCC(Sc2nccc(=O)[nH]2)C1,62,5.495123081
C[CH2+]C1(C(=O)CF)CCCC(Sc2nccc(=O)[nH]2)C1,62,4.919182971
C[CH+]C1(C(=O)CC)CCCC(Sc2nccc(=O)[nH]2)C1,62,5.350151817
C[CH+]C1(C(=O)CC)CCCC(Sc2nccc(=O)[nH]2)CC1,62,5.83431853
C=C(F)C1(CC)CCCC(Sc2nccc(=O)[nH]2)CC1=O,62,5.94868944
C=C(F)CC1(C)CCCC(Sc2nccc(=O)[nH]2)CC1=O,62,5.957197662
CC=NC(F)(CC)CC1CCC(Sc2nccc(=O)[nH]2)CC1O,62,5.038725182
C=C(F)CC(=O)CC1CCCC(Sc2nccc(=O)[nH]2)CC1,62,6.711607384
CC(F)(CC(C)=O)C1CCCC(Sc2nccc(=O)[nH]2)CC1,62,6.398964325
C=C(F)CC(=C)C1CCCC(Sc2nccc(=O)[nH]2)CC1,62,7.146157996
C=C(F)CC(=C)CC1CCCC(Sc2nccc(=O)[nH]2)C1,62,7.021296197
C[NH2+][N+]1(C(=O)[O-])CCC(Sc2nccc(=O)[nH]2)C1,62,-0.367674462
C[NH2+]C[N+]1(C(=O)[O-])CCC(Sc2nccc(=O)[nH]2)C1,62,-0.405089198
C[NH2+]C1(C(=O)[O-])CCC(Sc2nccc(=O)[nH]2)CC1,62,1.188070565
C[NH2+]C1(C(=O)[O-])CCC(Sc2nccc(=O)[nH]2)C1,62,0
C[NH2+]CC1(C(=O)[O-])CCC(Sc2nccc(=O)[nH]2)C1,62,0.24935594
C[NH2+]CC1(CCSc2nccc(=O)[nH]2)CCC(CO)C1,62,2.571890837
C[NH2+]CC1(CCSc2nccc(=O)[nH]2)CCC(CO)CC1,62,3.773727543
C[NH2+]CC1(C2CCC(Sc3nccc(=O)[nH]3)C2)CC1,62,3.331975098
CC[NH2+]C1(CCSc2nccc(=O)[nH]2)CCC(C)CC1,62,4.893787473
CC[NH2+]CC1(CSc2nccc(=O)[nH]2)CCC(C)CC1,62,4.804672898
CC[CH]C1(CC)CC1(Sc1nccc(=O)[nH]1)C1CC1,62,5.684260308
CC[CH]C1(CC)CCC(Sc2nccc(=O)[nH]2)CC1,62,7.15811504
CC[CH]C1CCCC(Sc2nccc(=O)[nH]2)CCCCC1,62,7.352619305
CCCC1CCCC(Sc2nccc(=O)[nH]2)CCCCC1,62,8.091095131
CCCCC1CCCC(Sc2nccc(=O)[nH]2)CCC1,62,8.736874015
CCCCCC1CCCC(Sc2nccc(=O)[nH]2)CCC1,62,9.152925487
COc1ncccc1C(=O)NC[CH]C1C[NH+]([O-])C[CH]1Cc1ccccc1,63,0.737291901
COc1ncccc1C(=O)NC[CH]C1C[CH][CH][CH]1OCc1ccccc1,63,3.417579593
COc1ncccc1C(=O)NC[CH]C1C[CH][CH][C]1Oc1ccccc1,63,3.582469551
COc1ncccc1C(=O)NC[C]1[CH][CH][CH][C]1Cc1ccccc1,63,4.22587864
COc1ncccc1C(=O)NC[C]1[CH][CH][CH][C]1Oc1ccccc1,63,3.972417761
COc1ncccc1C(=O)CC[C]1[CH][CH][CH][C]1Cc1ccccc1,63,5.34092831
COc1ncccc1C(=O)CCC[C]1[CH][CH][CH][C]1Cc1ccccc1,63,5.709431115
COc1ncccc1C(=O)CCC[C](Cc1ccccc1)c1ccccc1,63,7.041543179
COc1ncccc1C(=O)CCC[C](Cc1ccccc1)Cc1ccccc1,63,7.212397338
COc1ncccc1C(=O)NC[CH]C1C[NH+]([O-])CN1Cc1ccccc1,63,0.313211997
COc1ncccc1C(=O)NC[CH]C1C[CH][CH][CH][C]1Oc1ccccc1,63,3.680599919
COc1ncccc1C(=O)NC[CH]C1[CH][CH][CH][C]1Oc1ccccc1,63,3.387862502
COc1ncccc1C(=O)NCC[C]1[CH][CH][CH][C]1Cc1ccccc1,63,4.595616679
COc1ncccc1C(=O)CCC[CH]CCCCCc1ccccc1,63,7.189750568
COc1ncccc1C(=O)NC[CH+]C1C[NH+]([O-])CN1Cc1ccccc1,63,0.011249536
COc1ncccc1C(=O)NC[C]1C[CH][CH][CH][C]1Cc1ccccc1,63,4.306171368
COc1ncccc1C(=O)NC[C]1[CH][CH][CH][C]1OCc1ccccc1,63,4.145883381
CC(C)C[NH2+]C(C[NH3+])c1nc(C2CCOCC2)no1,64,-2.724708932
CC(C)C[CH]C(C[NH3+])c1nc(C2CCOCC2)no1,64,-0.259236881
CC(C)CC(C[NH3+])c1nc(C2CCOCC2)no1,64,0
CC(C)CC(C[NH3+])c1nc(C2CCCCC2)no1,64,1.352365158
CC(C)CC(C[NH])c1nc(C2CCCCC2)no1,64,2.58748552
CC(C)CC(C[CH])c1nc(C2CCCCC2)no1,64,3.33279
CC(C)CC(C[C])c1nc(C2CCCCC2)no1,64,3.131347466
CC(C)CCCC(C)c1nc(C2CCCCC2)no1,64,4.590811581
CC(C)C[CH-]C(C[NH3+])c1nc(C2CCOCC2)no1,64,-0.496716368
CC(C)CC(C[S])c1nc(C2CCCCC2)no1,64,3.451582353
CC(C)CC(C)c1nc(C2CCCCC2)no1,64,3.763918301
CC(C)CCCC(C)c1nc(C2CCCCCC2)no1,64,4.999592367
CC(C)CC(CC[CH])c1nc(C2CCCCC2)no1,64,3.623299016
CC(C)CC(CCCC)c1nc(C2CCCCC2)no1,64,4.906633663
CC(C)CC(CCCCCC)c1nc(C2CCCCC2)no1,64,5.715846691
CCCCCCC(CCCCCC)c1nc(C2CCCCC2)no1,64,7.113639216
CCCCCCC(CCCCCC)c1nc(C2CCCCCC2)no1,64,7.504323072
O=C1N(C[NH+]2CCN(c3ccccc3)CC2)c2ccccc2C12C[C]1[CH][CH][CH][C]1O2,65,-0.451157476
O=C1N(CN2CCN(c3ccccc3)CC2)c2ccccc2C12CCCCO2,65,2.589123604
O=C1N(CN2CCN(c3ccccc3)CC2)c2ccccc2C12CCCCC2,65,4.022210641
O=C1N(C[NH+]2CCN(c3ccccc3)CC2)c2ccccc2CCc2ccccc21,65,2.490737559
CCOC(=O)C1(C#N)CC(OC)(OC)C1,66,0
CCOC(=O)C1(C#N)CC(OC)C1,66,0.293800191
CCOC(=O)C1(C#N)CC(OCC)C1,66,0.705179864
CCOC(=O)C1(C#N)CC(OCC)(CC)C1,66,1.150838912
CCOC(=O)C1(C#N)CC(OC(C)CC)C1,66,0.924850127
CCOC(=O)C1(C#N)CC(C(CC)(CC)C)C1,66,2.294657769
CCOC(=O)C1(C#N)CC(C(CC)(CC)CC)C1,66,2.685598078
CCOC(=O)C1(C#N)CCCC(C(CC)(CC)CC)C1,66,2.80541176
CCOC(=O)C1(C#N)CCCC(C(CC)(CC)CCC)C1,66,3.220377727
CCOC(=O)C1(C#N)CCCC(C(CC)(CC)CCCC)C1,66,3.657906249
CCOC(=O)C1(C#N)CC(OC)(CC)C1,66,0.781191124
CCOC(=O)C1(C#N)CC(CC)(CC)C1,66,1.965634911
CCOC(=O)C1(CC#N)CC(CC)(CC)C1,66,2.270800451
CCOC(=O)C1(CC#N)CC(CC)(C(C)C)C1,66,2.383625601
CCOC(=O)C1(CC#N)CC(CC)(C(C)(C)C)C1,66,2.739875449
CCOC(=O)C1(CC#N)CC(CC)(C(CC)CC(C)C)C1,66,3.248023254
CCOC(=O)C1(CCC)CC(C#N)(C(CC)CC(C)C)C1,66,3.356529268
CCOC(=O)C1(CC#N)CC(OCC)C1,66,0.968999379
CCOC(=O)C1(C#N)CC(CC)(OC)C1,66,0.781191124
CCOC(=O)C1(C#N)CC(CC)(CCCC)C1,66,2.770769377
CCOC(=O)C1(C#N)CC(CC)(CCCCC)C1,66,3.224497648
CCOC(=O)C1(C#N)CC(CC)(CCCCCCC)C1,66,4.086025805
CCOC(=O)C1(C#N)CC(CCCCC)(CCCC)C1,66,4.079961702
CCOC(=O)C1(C#N)CC(CCCCC)(CCCCC)C1,66,4.506635092
CCOC(=O)C1(C#N)CC(C#N)(CCCCCCCC)C1,66,3.498422379
CCOC(=O)C1(C#N)CC(CCCCC)(CCCCCCC)C1,66,5.32802234
CCOC(=O)C1(C#N)CC(CCCCC)(CCCCCCCC)C1,66,5.731540498
CCOC(=O)C1(C#N)CC(CCCCCCCC)(CCCCCCC)C1,66,6.527084547
CCOC(=O)C1(C#N)CC(CCCCCCCCC)(CCCCCCC)C1,66,6.919982613
CCOC(=O)C1(C#N)CC(CCCCCCCC)(CCCCCCCCC)C1,66,7.310102497
[NH3+][N+](CSCc1nccs1)C(=O)[O-],67,0.365249225
[NH3+][CH]C(CSCc1nccs1)C(=O)[O-],67,0.24711159
[NH3+]OC(CSCc1nccs1)C(=O)[O-],67,-0.124261842
[NH3+][CH]C(CSCc1nccs1)C(=O)O,67,2.073218691
[CH2+][CH]C(CSCc1nccs1)C(=O)O,67,3.848606916
N[CH+]CC(CSCc1nccs1)C(=O)O,67,3.178835642
[CH2+]CC(CSCc1nccs1)C(=O)O,67,4.258809815
[CH2]CC(CSCc1nccs1)C(=O)O,67,4.447717508
[CH2]CC(C)(CSCc1nccs1)C(=O)O,67,4.687490534
C[CH]CC(C)(CSCc1nccs1)C(=O)O,67,5.013570086
[NH3+][CH]N(CSCc1nccs1)C(=O)[O-],67,0.670414661
[NH3+][CH]CC(CSCc1nccs1)C(=O)[O-],67,0.697890587
[CH2][C](CSCc1nccs1)C(=O)[O-],67,2.565702302
[CH]C(CSCc1nccs1)C(=O)O,67,3.673578462
[CH]C(CSCc1nccs1)C(C)=O,67,4.137501538
[CH](CCCCSCc1nccs1)C(C)=O,67,6.004515892
C[CH](CCSCc1nccs1)C(C)=O,67,5.56443875
C[CH](CCCCSCc1nccs1)C(C)=O,67,6.473479736
C[CH]CC(CSCc1nccs1)C(C)=O,67,5.237746631
C[C](CCCCSCc1nccs1)C(C)=O,67,6.506863576
CCC(CCCCSCc1nccs1)C(C)=O,67,6.826553937
CCC(CCCCSCSCc1nccs1)C(C)=O,67,7.209635678
CCC(CCCCCCSCc1nccs1)C(C)=O,67,7.669345935
CCC(CCCCCCSCc1nccs1)C(C)C(=O)O,67,7.419551062
CCC(CCCCCCSCc1nccs1)CCC(C)=O,67,8.447004591
CCC(CCCCCCSCc1nccs1)CCC(C)C(=O)O,67,8.261674979
CCC(CCCCCCSCCSCc1nccs1)C(C)=O,67,8.198846613
[NH3+][NH2+]C(CSSc1nccs1)C(=O)[O-],67,-1.876065984
[NH3+]C(CSSCc1nccs1)C(=O)[O-],67,0.406526324
[NH3+]C(CCSCc1nccs1)C(=O)[O-],67,0.515381354
[NH3+]C(CCSCc1nccs1)C(=O)Br,67,2.855183721
[NH3+]C(CCSCCc1nccs1)C(=O)Br,67,2.93061817
NC(CCSCCc1nccs1)C(=O)Br,67,4.286170917
CC(CCSCCc1nccs1)C(=O)CBr,67,5.713468967
CCC(CCSCc1nccs1)C(=O)Br,67,5.963636851
CCC(CCSCc1nccs1)C(=O)CBr,67,6.046730505
CCCC(CSSCc1nccs1)C(=O)Br,67,6.314316659
CCCC(CCSCc1nccs1)C(=O)Br,67,6.390982813
CCCC(CCSCc1nccs1)C(=O)CBr,67,6.476982784
CCCC(CCSCc1nccs1)C(=O)CCBr,67,6.841832243
CC(C)[CH]C([NH2+][NH2+]CC(C)(C)CS(C)(=O)=O)c1cccnc1,68,-1.116921869
CC(C)[CH]C([NH2+][NH2+]CC(C)CS(C)(=O)=O)c1cccnc1,68,-1.750007982
CC(C)[CH]C([NH2+][CH]NC(C)CS(C)(=O)=O)c1cccnc1,68,-0.468315553
CC(C)CC([NH2+][CH]NC(C)CS(C)(=O)=O)c1cccnc1,68,-0.034319318
CC(C)CC([CH][CH][CH][CH]S(C)(=O)=O)c1cccnc1,68,2.298024365
CC(C)CC([CH]C[NH2+]CS(C)(=O)=O)Cc1cccnc1,68,0.273745657
CC(C)CC([CH]NC[CH]S(C)(=O)=O)Cc1cccnc1,68,1.754007825
CC(C)CC([CH]NCS(=O)(=O)CC(C)C)c1cccnc1,68,2.682072628
CC(C)CC([CH]CS(=O)(=O)CC(C)C)c1cccnc1,68,3.302571438
CC(C)CC(C[CH]CS(=O)(=O)CC(C)C)c1cccnc1,68,3.713154004
CC(C)CC(CS(=O)(=O)CCCC(C)C)c1cccnc1,68,4.423585057
CC(C)CCC(CS(=O)(=O)CCCC(C)C)c1cccnc1,68,4.814931312
CC(C)CCCC(CS(=O)(=O)CCCC(C)C)c1cccnc1,68,5.21679116
CC(C)CCCC(CS(=O)(=O)CCCCC(C)C)c1cccnc1,68,5.619945082
CC(C)CCCC(CS(=O)(=O)CCCCCC(C)C)c1cccnc1,68,6.011342095
CC(C)[CH]C([NH2+][N+](C)(C)CS(C)(=O)=O)c1cccnc1,68,-0.442108485
CC(C)[CH]C([NH2+][CH]N(C)CS(C)(=O)=O)c1cccnc1,68,-0.430871895
CC(C)[CH]C([CH]N[SH](C)(=O)CC(C)=O)c1cccnc1,68,0.555120412
CC(C)[CH]C([CH][CH][CH]C(C)CS(C)(=O)=O)c1cccnc1,68,2.216993597
CC(C)[CH]C([CH]NC(C)CS(C)(=O)=O)c1cccnc1,68,1.469278669
CC(C)[CH]C([CH]C(C)CS(C)(=O)=O)c1cccnc1,68,2.237022896
CC(C)[CH]C([CH]C(C)CS(=O)(=O)C(C)C)c1cccnc1,68,2.974556339
CC(C)[CH]C(CC[CH]C(C)CS(C)(=O)=O)c1cccnc1,68,2.850879184
CC(C)CC([CH]CC(CS(C)(=O)=O)C(C)C)c1cccnc1,68,3.631518004
CC(C)CC([CH]CCC(CS(C)(=O)=O)C(C)C)c1cccnc1,68,3.978876354
CC(C)CC([CH]CCCC(CS(C)(=O)=O)C(C)C)c1cccnc1,68,4.395458643
CC(C)CC(CCCCC(CS(C)(=O)=O)C(C)C)c1cccnc1,68,5.075915033
CC(C)CC(CCCCC(CC(C)CS(C)(=O)=O)C(C)C)c1cccnc1,68,5.761768798
CC(C)CC(CCCCCCCC(CS(C)(=O)=O)C(C)C)c1cccnc1,68,6.262041101
CC(C)CC(CCCCCCCC(CC(C)C)S(C)(=O)=O)c1cccnc1,68,6.375836528
CC(C)[CH-][NH2+][N+]([O-])(CS(C)(=O)=O)c1cccnc1,68,-1.13084518
CC(C)[CH]C([NH2+][CH]C(C)(C)CS(C)(=O)=O)c1cccnc1,68,0.843140664
CC(C)[CH]C([NH2+][CH]CC(C)CS(C)(=O)=O)c1cccnc1,68,0.56687554
