SMILES,mol_id,qed,sim,gsk3,sa
CC(O)CC(C)CC1(C)C=Nc2cccc(F)c2[N+]1=O,443,0.857426738,0.117647059,0.01,0.596711238
CC(O)CC(C)CCC1(C)Nc2cccc(F)c2[N+]1=O,443,0.811273109,0.115942029,0.01,0.62021893
CC(O)CC(C)CC1(C)Nc2cccc(F)c2N1C,443,0.878170222,0.104477612,0.02,0.658890712
CCOC(=O)CC(C)C1(C)C=Nc2cccc(F)c21,443,0.780938715,0.117647059,0.01,0.696723409
CCOC(=O)CC(C)C1(C)Nc2cccc(F)c2N1C,443,0.860903522,0.112676056,0.02,0.700703237
CCOC(=O)CC(N)C1(C)Nc2cccc(F)c2N1C,443,0.821980657,0.095890411,0.02,0.694226884
CCOC(=O)CC(N)C1=Cc2cccc(F)c2NC1C,443,0.829502436,0.095890411,0.08,0.688884936
CCOC(=O)CC1(C)Nc2cccc(F)c2N=C1C,443,0.853543082,0.117647059,0.01,0.7225481
CCOC(=O)CC1(C)Sc2cccc(F)c2N=C1C,443,0.792250636,0.117647059,0.01,0.716061413
CCOC(=O)CC1(C)Sc2cccc(F)c2N=N1,443,0.785539715,0.117647059,0.01,0.694621466
CCOC(=O)CC1(C)Nc2cccc(F)c2N=N1,443,0.83973297,0.134328358,0,0.700350082
CC(C)CC(O)CC1(C)C=Nc2cccc(F)c21,443,0.868514214,0.126984127,0.03,0.682114221
CC(C)NC(CCCO)c1cc(F)cc(F)c1O,443,0.735345846,0.15,0.01,0.771710338
CC(C)CC(C)(O)CC1NCCc2cccc(F)c21,443,0.875945084,0.101449275,0.04,0.714069859
CC(C)CC(C)(O)c1cnnc2cccc(F)c12,443,0.907744213,0.125,0.02,0.741410835
CC(C)CC(N)c1cc2cnccc2cc1F,443,0.880218682,0.15,0.22,0.797468438
CC(C)CC(CCO)NCc1cncc(F)c1Cl,443,0.803623118,0.140625,0.05,0.755402672
CC(C)CC(CCCN)NCc1cncc(F)c1O,443,0.67613429,0.138461538,0.15,0.748894253
CC(C)CC(CCCN)NCc1cncc(F)c1Cl,443,0.772287487,0.121212121,0.14,0.755454313
O=C(c1ccc(COc2ccc(Br)cc2)o1)N1N=C(C(F)F)CC1(O)C(F)F,444,0.654142746,1,0,0.735322486
O=C(c1ccc(COc2ccc(Br)cc2)o1)N1N=CCC1(O)C(F)F,444,0.812622369,0.704918033,0.01,0.732917165
O=C(c1ccc(COc2ccccc2)o1)N1N=CCC1(O)C(F)F,444,0.910702768,0.569230769,0.01,0.742166502
O=C(c1ccc(COc2ccccc2)o1)N1N=CC1(O)C(F)F,444,0.915983791,0.523076923,0,0.742757396
O=C(OCc1ccc(CO)cc1)N1N=CCC1(O)C(F)(F)F,444,0.889481061,0.236842105,0.03,0.752594927
O=C(OCc1ccc(CO)cc1)N1N=CCC1(O)C(F)F,444,0.881678028,0.323943662,0.02,0.733940023
O=C(O)N1N=CC(O)CC1c1ccc(COC(F)F)cc1,444,0.892711409,0.217948718,0.02,0.682148264
O=C(O)N1N=CC(O)(C(F)F)C1c1ccc(CO)cc1,444,0.777869013,0.226666667,0.01,0.669799533
O=C(O)N1N=CC1(O)c1ccc(COC(F)F)cc1Cl,444,0.893152563,0.25974026,0,0.689160867
O=C(O)N1N=CC1(O)COc1ccc(C(F)F)cc1,444,0.87302258,0.3,0.01,0.70860165
CC1(O)CC1C(=O)ON=Cc1ccc(C(F)F)nc1,444,0.512909469,0.2125,0.05,0.674585058
CC1(C(F)F)CC1C(=O)Oc1ccc(COCl)cc1,444,0.614342179,0.273972603,0.01,0.694610983
CC1(C(F)F)CC1C(=O)ON=Cc1ccc(O)cc1,444,0.518903493,0.17721519,0,0.684647078
CC1(C(F)F)N=NN1C(=O)Oc1ccc(CCO)cc1,444,0.922513643,0.27027027,0.02,0.718859535
O=C(NOc1ccccc1O)C1C=CC1(O)C(F)F,444,0.563276134,0.164556962,0.03,0.650280214
O=C(N)N1N=CC=C1COc1ccc(C(F)(F)F)nc1,444,0.93220011,0.220779221,0.06,0.802191703
O=C(N)c1ccccc1OCC1CCC1(O)C(F)(F)F,444,0.888399198,0.160493827,0.08,0.738090132
O=C(N)N1N=CC=CC1(O)c1ccc(OCC(F)F)cc1,444,0.880415564,0.263157895,0.09,0.704020925
O=C(N)c1ccc(O)cc1OCc1ccc(C(F)F)nc1,444,0.886325337,0.236842105,0.04,0.84765737
O=C(Cl)c1ccc(O)cc1OCc1ccc(C(F)F)nc1,444,0.855379214,0.236842105,0.05,0.831975937
CC(F)c1ccc(OCc2ncccc2C(=O)O)cc1,444,0.908229817,0.243243243,0.03,0.818750559
C=C(C)c1ccc(O)cc1OCc1ccc(C)nc1,444,0.905204335,0.153846154,0.08,0.860802335
C=C(C)c1ccc(O)cc1OCc1ccc(N)nc1,444,0.881991122,0.151898734,0.06,0.850552407
C=C(C)c1ccc(O)c(OCc2ccc(N)cc2)n1,444,0.825067733,0.141025641,0.1,0.83391293
C=C(C)c1ccc(OCc2ccc(O)cc2)c(N)n1,444,0.881991122,0.142857143,0.13,0.85718724
C=C(C)c1ccc(OCc2ccc(C#N)cc2)nc1,444,0.832955369,0.153846154,0.07,0.870158379
C=C(C)c1ccc(OCc2ccc(C#N)cc2)nc1N,444,0.92128442,0.148148148,0.08,0.846571383
C=C(C)c1ccc(OCc2ccc(C#N)cc2)c(N)n1,444,0.92128442,0.148148148,0.09,0.849382921
C=C(C)c1ccc(OCc2ccc(C#N)cc2F)nc1,444,0.848837931,0.129411765,0.06,0.848046108
C=C(F)c1ccc(OCc2ccc(C#N)cc2F)nc1,444,0.853653298,0.130952381,0.04,0.828041438
C=C(C)c1ccc(OCc2cccnc2)c(C(N)C#N)n1,444,0.909534204,0.123595506,0.12,0.746521293
C=C(C)c1ccc(OCc2cccnc2)c(C(N)C#N)c1,444,0.911729378,0.122222222,0.14,0.772686352
COc1ccccc1CNC(=O)C1CCC(CN=C2C(=O)C(=O)C2N2CCC(C)CC2)C1,445,0.659500125,0.904761905,0,0.702835089
COc1ccccc1CNC1CCC(CN=C2C(=O)C(=O)C2N2CCC(C)CC2)CC1,445,0.680193084,0.753846154,0.04,0.75421275
COc1ccccc1CNC(=O)C1CCC(N=C2C(=O)C(=O)C2N2CCCCC2)CC1,445,0.706970198,0.666666667,0,0.764451816
COc1ccccc1CNC(=O)C1CCC(N=C2C(=O)C(=O)N2C2CCCCC2)CC1,445,0.719807562,0.461538462,0.01,0.805899819
COc1ccccc1CNC(=O)C1CCC(CN=C2C(=O)C(N3CCCCC3)CN2)C1,445,0.698173147,0.544303797,0.03,0.684734633
COc1ccccc1CNC(=O)C1CCC(N=C2C(=O)C(N3CCCCC3)CN2)CC1,445,0.729382922,0.493670886,0.02,0.741157538
COc1ccccc1CNC(=O)C1CCC(N=C2C(=O)CNC2N2CCCCC2)CC1,445,0.729382922,0.5,0.02,0.737819589
COc1ccccc1CNC(=O)C1CCC(N=C2C(=O)C(OC)=CN2C)CC1,445,0.812573888,0.506849315,0.01,0.786290626
COc1ccccc1CNC(=O)C1CCC(CNC(=O)C2CCC(C)CC2)CC1,445,0.725221898,0.59375,0,0.871606441
COc1ccccc1CNC(=O)C1CCC(CNC(C)=O)(N2CCCCC2)CC1,445,0.737075085,0.441558442,0,0.837563068
COc1ccccc1CNC(=O)C1CCC(NC(C)=O)(N2CCCCC2)CC1,445,0.787452801,0.447368421,0,0.814390187
COc1ccccc1CNC(=O)C1CCC(CNC2CCC(OC)CC2)CC1,445,0.713427684,0.486111111,0,0.859281213
COc1ccccc1CNC1CCC(NC(=O)C2(N)CCCCC2)CC1,445,0.729891317,0.3125,0.04,0.852372792
COc1ccccc1CNC1CCC(NC(=O)C2CCC(C)CC2)CC1,445,0.806836021,0.457142857,0,0.876439664
COc1ccccc1CNC1CCC(N2CCCCCC2=O)(C(N)=O)C1,445,0.813138334,0.32183908,0.03,0.744649286
COc1ccccc1CNC1CCC(N2CCCCC2=O)(C(N)=O)C1,445,0.819604176,0.325581395,0.03,0.743989737
COc1ccccc1CNC1CCC(N2CCCCC2=O)(CC)CC1,445,0.851125678,0.313253012,0,0.826311401
COc1ccccc1CNC1CCC(N2CCCCC2=O)CC1,445,0.907340258,0.333333333,0.01,0.87891196
COc1ccccc1CNC1CCC(N2CCC(=O)CC2)CC1,445,0.906806468,0.364864865,0.01,0.868107827
COc1ccccc1CNC1CCN(C2CCC(N)CC2)C1=O,445,0.866491474,0.333333333,0.08,0.806201689
COc1ccccc1CNC1CCC(N2CCC(N)CC2)C(=O)C1,445,0.85946604,0.358974359,0.11,0.760951242
COc1ccccc1CNC(=O)C1CCC(N2CCC(N)CC2)CC1,445,0.859163567,0.544117647,0.07,0.872363324
COc1ccccc1CNC(=O)C1(N2CCC(N)CC2)CCCCC1,445,0.860040435,0.371794872,0.07,0.832251572
COc1ccccc1CNC1CCC(N2CCC(N)CC2)C(=O)CC1,445,0.800041693,0.35443038,0.14,0.768523088
CC(C)OP(=O)(OC(C)C)C(Nc1ccccc1)c1cccnc1,446,0.661504716,1,0.01,0.780316782
CC(C)OP(=O)(C(C)C)C(Nc1ccccc1)c1cccnc1,446,0.698692306,0.790697674,0.1,0.734806574
CC(C)OC(C(C)C)C(Nc1ccccc1)c1cccnc1,446,0.805275273,0.530612245,0.08,0.762252475
CC(C)C(Nc1cccnc1)c1cccnc1NC(C)C,446,0.837966324,0.345454545,0.08,0.781396652
CC(C)C(Nc1cccnc1)c1cccnc1C(C)C,446,0.873348517,0.333333333,0.04,0.785428307
CC(C)C(Nc1cccnc1)c1cccnc1OC(C)C,446,0.868653309,0.357142857,0.12,0.784104344
CC(N)C(Nc1cccnc1)c1ccccc1C(C)C,446,0.869735565,0.358490566,0.05,0.766369487
CC(N)C(Nc1ccccc1)c1cccnc1N(C)C,446,0.876736587,0.298245614,0.04,0.763333223
CC(N)C(NC(C)C)c1cccnc1-c1cccs1,446,0.880774061,0.169230769,0.11,0.732984261
CCC(NC(C)C)c1cccnc1NC(C)c1cccs1,446,0.773666007,0.176470588,0.03,0.745673877
CCC(NC(C)C)c1ccccc1NC(C)c1cccs1,446,0.718152102,0.151515152,0.02,0.768646237
CC(O)C(NC(C)C)c1ccccc1-c1ccsc1,446,0.868794625,0.158730159,0.05,0.750943912
CC(C)C(NC(C)C)c1ccccc1-c1ccsc1,446,0.797883001,0.163934426,0.08,0.790625006
CC(C)NC(CCN(C)C)c1ccccc1-c1ccsc1,446,0.814947326,0.147058824,0.1,0.787837069
CC(C)NC(CCN(C)C)c1ccccc1-c1cc[nH]c1,446,0.812961323,0.130434783,0.12,0.764135635
CC(C)Nc1ncncc1C(C)NC(C)c1cccs1,446,0.850002715,0.203125,0.1,0.733235146
CC(C)C(NC(C)C)c1cnc(-c2ccccc2)[nH]1,446,0.855653713,0.206896552,0.22,0.783712379
CC(C)C(Nc1ncncc1-c1ccccc1)CCN,446,0.846808152,0.222222222,0.26,0.794903437
CC(C)C(Nc1ncncc1C)c1ccccc1,446,0.888446825,0.290909091,0.09,0.821440127
CC(C)C(NC1=NC=NC1C)c1ccccc1,446,0.849789782,0.254545455,0.05,0.712361982
CN(C)c1ccccc1NC(C)c1ncncc1,446,0.894669212,0.216666667,0.17,0.810209056
CN(C)c1ccccc1NC(C)c1ncn[nH]1,446,0.845147795,0.177419355,0.05,0.78881865
CC(C)(Nc1ncncc1-c1ccsc1)CCN,446,0.869351785,0.130434783,0.36,0.78735545
CC(C)(Nc1ncncc1-c1ccsc1)NN,446,0.437572377,0.134328358,0.28,0.753586085
CC(C)NC(C#N)c1ccncc1-c1ccsc1,446,0.913146358,0.2,0.26,0.736998196
CC(C)Nc1c(C)cncc1-c1ncn[nH]1,446,0.824762827,0.161290323,0.2,0.786420084
CC(C)Nc1ncncc1-c1ccncc1,446,0.851715244,0.236363636,0.3,0.855314718
CC(C)Nc1ncncc1-c1ccnc(CN)c1,446,0.856136338,0.203125,0.35,0.827989236
CC(C)Nc1cnccc1-c1ccnc(CCN)c1,446,0.862251127,0.2,0.32,0.838723337
CC(C)Nc1cnccc1-c1cc(-c2ccncc2)[nH]n1,446,0.768235244,0.209677419,0.44,0.828423456
CC(C)Nc1cnccc1-c1cc(-c2ccncc2)n[nH]1,446,0.768235244,0.206349206,0.45,0.830160657
CC1C(=O)CCCCCCCCCC2=S(O)(O)=CCCC21N1CCOCC1,447,0.64323913,0.615384615,0.03,0.588036705
CC1C(=O)CCCCCCCCC=C2S(O)(O)C=CC21N1CCOCC1,447,0.6945688,0.592592593,0.01,0.592283341
CC1C=CCCCCCCCCC2=S(O)(O)=CCC2C1N1CCOCC1,447,0.506278955,0.35483871,0.01,0.567625614
CC1CCCCCCCCCC2=CS(O)(O)C=CC2=CCN1O,447,0.530262958,0.215384615,0.01,0.621310888
CC1CCCCCCCCCCC2=CS(O)(O)C=CC2N1OCCO,447,0.645735877,0.220588235,0.03,0.588990973
CC1CCCCCCCCCCC2=S(O)(O)=CCCC2N1OCCO,447,0.637584505,0.227272727,0.02,0.581929218
CC1CCCCCCCCCCC2C=CCS(O)(O)C2=NC1O,447,0.529862796,0.171875,0.03,0.578960711
CC1CCCCCCCCCCC2C=CCS(O)(O)CCCC12O,447,0.466399586,0.171875,0,0.599150937
CC1CCCCCCCCCCC2C=CCS(O)(O)C2=CC1O,447,0.493457809,0.174603175,0.01,0.590413965
CC1(O)CCCCCCCCCC=C2C(=O)OSC2n2cccc21,447,0.680318812,0.197183099,0.04,0.602996794
CC1CCCCCCCCCC(O)(O)c2ccc(s2)C1=C=O,447,0.554044995,0.164179104,0.04,0.58277997
CC1CCCCCCCCCC=CC2=C(SOOO)CCCC2C1O,447,0.352364965,0.152777778,0.05,0.617575548
CC1CCCC(N2CCCCCC2)C1=C1C=CC(O)CC1O,447,0.782429153,0.164179104,0.02,0.649054156
CC1CCCC(N2CCCCCC2)C1=CC=C1C=COS1(O)O,447,0.73720252,0.208955224,0.06,0.604186716
CC1CC(N2CCCCCC2)=C2C=CC=C(O)C2=CCC1O,447,0.83308905,0.161764706,0.02,0.69193223
CC1CC(N2CCCCCC2)c2ccc(O)c(OP=O)c2O1,447,0.849923636,0.183098592,0.1,0.688917334
CC1CC(N2CCCCCC2)=C2C=CC=C(O)C2=C1OCCO,447,0.884276921,0.152777778,0.06,0.72138374
CC1CC(NCCC2CCCCC2)=c2ccc(O)cc2=C1O,447,0.801346035,0.125,0.02,0.72484688
CC1CC(NCCC2CCCCC2)=C2C=CC=C(O)C2=C1O,447,0.801346035,0.125,0.02,0.725301337
CC1C=CCCCCCCCCCC1=C1C=CC=C(O)C1=C=O,447,0.740614509,0.2,0.04,0.665601037
CC1C=CCCCCCCCCC1=C1C=CC=C(O)C1=C=O,447,0.745648203,0.2,0.04,0.661026393
CN(CCC1CCCCC1)c1ccc(O)c2ccccc12,447,0.857639346,0.117647059,0.01,0.872651199
CN(CCC1CCCCC1)C1C=Cc2ccc(O)c(O)c2C1,447,0.827959174,0.108108108,0.01,0.730852497
CN(CCC1CCCCC1)c1ccc(O)c(P(=O)(O)O)c1,447,0.728084403,0.126760563,0.04,0.80644172
CN(CCC1CCCCC1)c1ccc(O)c(N)c1SCCO,447,0.406937371,0.105263158,0.04,0.794602643
CN(CCC1CCCCC1)c1ccc(O)c(N)c1SCCCCO,447,0.268248451,0.101265823,0.04,0.798914781
CC1(C(=O)O)CCCCCC1NC1CCCc2ccc(O)cc21,447,0.742036822,0.162162162,0.02,0.715355148
CC1C=Cc2ccc(O)cc2CC1N(C)CC1CCCCC1,447,0.889334516,0.125,0.01,0.722223073
CC1C=Cc2ccc(O)cc2CC1N(C)CC1CCOCC1,447,0.929342926,0.152777778,0.02,0.706079239
C=C1CN(c2ccc(O)cc2)CC1NCCC1CCCCC1,447,0.814014205,0.126760563,0.03,0.764788436
CC1CN(CC2CCCC2)CC1c1ccc(O)cc1OCCO,447,0.846218559,0.116883117,0.08,0.750735667
CC1C=Cc2ccc(O)c(N)c2C1CC1CCCCC1,447,0.605131876,0.128571429,0.08,0.70536632
CC1CC(CC2CCCCC2)C(O)=C1c1ccc(O)cc1,447,0.792458677,0.136363636,0.09,0.734913251
COc1ccc2cc(N)ccc2c1CC1CCCCC1O,447,0.848294026,0.093333333,0.05,0.778424789
COc1ccc2cc(O)ccc2c1NC1CCCCCCC1,447,0.830202457,0.115942029,0.02,0.872925263
COc1ccc2cc(O)ccc2c1C1CCCCCCCC1,447,0.762047744,0.119402985,0.01,0.837170167
COc1ccc2cc(O)ccc2c1C1CCCCCCC1,447,0.801661542,0.119402985,0.01,0.88462043
COc1ccc2cc(O)ccc2c1N1CCCCCCC1,447,0.891381926,0.136363636,0.01,0.884802776
COc1ccc2cc(O)ccc2c1N1CCCCCC1,447,0.897816153,0.136363636,0.01,0.885703668
COc1ccc2cc(O)ccc2c1N1CCCCC1,447,0.892759108,0.136363636,0.01,0.886323016
COc1ccc2c(c1N1CCCCC1)CCCC2O,447,0.887829878,0.166666667,0.01,0.802320359
Cc1ccc2c(c1)C(N1CCCCC1)CC2OCCO,447,0.916691274,0.142857143,0,0.754059019
Cc1ccc2c(c1)C(N1CCCC1)CC2OCCO,447,0.903964033,0.128571429,0,0.751501564
Cc1ccc2c(c1)C(N1CCCC1)C(O)CCC2,447,0.76907562,0.15625,0,0.78564403
Cc1ccc2c(c1)N(C1CCCCC1)CC2O,447,0.802097986,0.140625,0.05,0.800945462
Cc1ccc2c(c1)C(N1CCCCC1)C(O)CC2,447,0.82213598,0.174603175,0,0.783363556
S=C1Cc2ccccc2C(c2ccc(Cl)cc2)N1,448,0.791084265,1,0.01,0.799712508
C=C1Cc2ccccc2C(c2ccc(Cl)cc2)N1,448,0.809422828,0.675675676,0.01,0.795811916
C=C1CN(C)c2ccccc2-c2ccc(Cl)cc2N1,448,0.764091223,0.192982456,0.07,0.828662368
C=C1CN(C)c2ccccc2C(c2ccc(Cl)cc2)N1,448,0.851945808,0.425531915,0.02,0.779900198
C=C1NC(C)c2ccccc2C1c1ccc(Cl)cc1,448,0.794584455,0.377777778,0.08,0.758789867
C=CC1NCC(=S)NC1c1ccc2ccccc2c1,448,0.646646604,0.259259259,0.06,0.693722543
C=CC(O)C1CCc2c(-c3ccc(Cl)cc3)cccc2N1,448,0.829157691,0.216666667,0.12,0.747225046
C=CC(C1CCc2ccccc2N1)c1ccc(Cl)nc1,448,0.666030734,0.213114754,0.13,0.7181126
C=C1NCC(c2ccc(Cl)cc2)c2ccccc2C1CCN,448,0.898005294,0.346153846,0.06,0.736556162
C=C1NCC(C)NCC1c1ccc(-c2ccccc2)cc1,448,0.877857917,0.185185185,0.17,0.755233553
C=C1NCC(c2ccc(Cl)cc2)C1CCOc1ccccc1,448,0.868939908,0.267857143,0.05,0.76192055
CN1C(=S)NCC(c2ccc(Cl)cc2)C1c1ccccc1,448,0.843551145,0.346938776,0,0.763678379
CN1C(=S)NCC(c2ccc(Cl)cc2)C1c1ccccc1O,448,0.822165172,0.365384615,0.02,0.749516991
CC1=CC(c2ccc(Cl)cc2)c2ccccc2C(=S)OC1,448,0.533223009,0.352941176,0.02,0.754185752
CN1C=CC(c2ccc(Cl)cc2)C(c2ccccc2)C(O)N1,448,0.89045167,0.294117647,0.08,0.709660581
CN1C(=S)NCC(c2ccc(Cl)cc2)C1COc1ccccc1,448,0.853248629,0.303571429,0.01,0.75351329
CC1C=C(c2ccc(Cl)cc2)c2ccccc2OCC(O)NC1,448,0.837749431,0.213114754,0.06,0.67784364
CC1CNC(c2ccc(Cl)cc2)c2ccccc2CCOC1=S,448,0.765706894,0.46,0.02,0.695937813
CC1=NC(c2ccc(Cl)cc2)c2ccccc2CC1OCCO,448,0.926023952,0.315789474,0.03,0.742175761
CC1=NC(c2ccc(Cl)cc2)c2ccccc2CCC1CON,448,0.851722053,0.315789474,0.05,0.733576926
CC1NCC(c2ccc(Cl)cc2)c2ccccc2C1OCCO,448,0.900449622,0.303571429,0.02,0.724415955
CN1CCC(c2ccc(Cl)cc2)c2ccccc2C1CON,448,0.876703231,0.290909091,0.03,0.751614281
CN1CCC(c2ccc(Cl)cc2)c2cccnc2C1CCO,448,0.939151314,0.245901639,0.01,0.744479239
CC1CNC(c2ccc(Cl)cc2)c2ccccc2CCCCO1,448,0.81404269,0.411764706,0.01,0.737003731
CC1CNC(c2ccc(Cl)cc2)c2ccccc2CCCCCO1,448,0.772660213,0.403846154,0.01,0.736546102
CN1CCC(c2ccc(Cl)cc2)c2cccnc2C1CCN,448,0.940821725,0.245901639,0.09,0.738880948
CC1CNc2ncc(-c3cc(Cl)ccc3C3CCC3)cc2CO1,448,0.841935922,0.179104478,0.23,0.752709381
CN1CCc2ncc(-c3cc(Cl)ccc3C3CC3)cc2C1N,448,0.918393743,0.153846154,0.16,0.751532024
CC(C)CN1CCc2ncccc2C(c2ccc(Cl)cc2)NC1,448,0.925714353,0.283333333,0.1,0.774322901
CC1(C)CCC(c2ccc(Cl)cc2)c2cccnc2C1CCN,448,0.794129584,0.245901639,0.14,0.731036374
CN1CCc2ncccc2C(c2ccc(Cl)cc2)C1CCCCN,448,0.838270309,0.234375,0.07,0.742445333
CC(C)CN1CCc2ncccc2C(N)C1c1ccc(Cl)cc1,448,0.925388565,0.245901639,0.05,0.749534362
CN1CCC(c2ccc(Cl)cc2)c2cccnc2C1CCCCN,448,0.819391123,0.234375,0.09,0.744169525
CN1CCC(c2ccc(Cl)cc2CCN)c2cccnc2CC1,448,0.939565052,0.194029851,0.11,0.775742714
CN1CCC(c2ccc(Cl)cc2CCN)c2cccnc2C1C,448,0.931776139,0.176470588,0.12,0.721723001
CN1CCC(c2ccc(Cl)cc2CCN)c2cccnc2CCC1C,448,0.901436716,0.169014085,0.15,0.681599207
CC(C)N1CCC(c2ccc(Cl)cc2CCN)c2cccnc2C1,448,0.912486127,0.171428571,0.14,0.762205416
CC1(C)CCC(c2ncccc2-c2ccc(Cl)cc2)C(CCN)CC1,448,0.676859895,0.184615385,0.21,0.744901113
CC1(C)CCC(c2ccccc2-c2ccc(Cl)cn2)C(N)=N1,448,0.892145293,0.213114754,0.1,0.751296788
CC(C)(C)Oc1ccccc1C1CCC(c2cccnc2)C(N)=N1,448,0.918979289,0.169230769,0.11,0.722595674
CC(NC(=O)OC(C)(C)C)C(=O)NN=CC1=Cc2ccccc2OC1,449,0.647980045,1,0.01,0.771095378
CC(NC(=O)OC(C)(C)C)C1=NNCCc2ccccc2OC1,449,0.878274676,0.414285714,0.02,0.69763547
CC(NC(=O)OC(C)(C)C)C(=O)NN=CC1=Cc2ccccc21,449,0.66173577,0.627118644,0.01,0.771745423
CC(NC(=O)OC(C)(C)C)C1=NCCc2ccccc2NC1,449,0.882547591,0.328767123,0.06,0.752600034
CC(NC(=O)OC(C)(C)C)C1=NCCc2ccccc2N1,449,0.879534621,0.338028169,0.04,0.770211376
CC(NC(=O)OC(C)C)C1=NCCc2ccccc2NC1,449,0.898824913,0.217948718,0.05,0.74165819
CC(C(=O)NC(C)C)N1CCc2ccccc2NCC1,449,0.884926468,0.22972973,0.08,0.826126658
CC(C(=O)NC(C)C)N1CCc2ccccc2NC1,449,0.872209653,0.216216216,0.09,0.801253743
CC(C(=O)OC(C)C)N1CCNc2ccccc2CC1,449,0.860178351,0.213333333,0.07,0.81214479
CC(C(=O)OC(C)(C)C)N1CCc2ccccc2NCC1,449,0.850384095,0.273972603,0.08,0.813318803
CC(C(=O)OC(C)(C)C)N1CCc2ccccc2NC1,449,0.843220134,0.260273973,0.1,0.788973382
COC(=O)C(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CCC(C)C,450,0.6164764,1,0,0.776849406
CC(SCC(=O)N(C)C)c1nc2c(c(=O)[nH]1)c(=O)n(C)c(=O)n2C,450,0.770734194,0.277777778,0.07,0.747076966
CC(SC(=O)CC(C)C)c1nc2c(c(=O)[nH]1)c(=O)n(C)c(=O)n2C,450,0.867359168,0.285714286,0.06,0.72156146
CC(SC(=O)CC(C)C)c1nc2ccccc2c(=O)n1CCC(N)=O,450,0.817818925,0.217948718,0,0.76683743
CC(C(=O)OC(C)C)n1c(SCC(C)CO)nc2c1c(=O)[nH]n2C,450,0.572544913,0.301369863,0.08,0.676861328
CC(CC(=O)OC(C)C)CSc1nc2c(c(=O)n1C)C(=O)CCCC2,450,0.33335759,0.217948718,0.01,0.745504625
CC(CSC(C)C)CSc1nc2c(c(=O)n1C)C(=O)CC(=O)N2,450,0.478459723,0.197368421,0.1,0.70249932
CC(CSC(C)C)SC1(CC(=O)O)NC(=O)c2ccccc2N1C,450,0.769821532,0.1625,0.13,0.667732914
CC(CCC(C)C)n1c(SCC(=O)O)nc2ccccc2c1=O,450,0.618868462,0.232876712,0.01,0.814873139
CC(CC(C)C)N(C)C(=O)CSC1=Nc2ccccc2C(=O)N1,450,0.651903241,0.207792208,0.02,0.794084617
CC(CC(C)C)n1c(SCC(=O)O)nc2ccccc2c1=O,450,0.653540137,0.202702703,0.01,0.817796465
CC(CC(C)C)n1c(SCC(N)=O)nc2ccccc2c1=O,450,0.655496266,0.197368421,0.01,0.813929029
CC(CC(C)C)SC1(CC(=O)O)NC(=O)c2ccccc21,450,0.846562302,0.157894737,0.15,0.68937398
CC(CC(=O)N(C)C)SCC1COc2ccccc2C(=O)N1,450,0.897588535,0.130952381,0.09,0.720899739
CC(CC(C)C)SCC1(CO)NC(=O)c2ccccc2N1C,450,0.845422254,0.166666667,0.07,0.677116272
CC(CC(=O)O)n1c(SCC(C)C)nc2ccccc2c1=O,450,0.653540137,0.202702703,0.01,0.806928773
CC(CC(=O)O)SC1(C)NC(=O)c2ccc3ccccc3c21,450,0.907774118,0.151898734,0.12,0.7138667
CC(SC(C)=O)n1c(=O)[nH]c2ccc3ccccc3c21,450,0.78623496,0.208333333,0.03,0.763574186
CC(SC(C)=O)c1nc2ccccc2c2ccc(=O)[nH]c12,450,0.736345165,0.173333333,0.08,0.765201867
CC(SC(C)=O)c1nc2ccccc2c2ccn(C)c12,450,0.711297346,0.175675676,0.01,0.755916768
CC(SCC(=O)O)c1nc2ccccc2c2ccn(C)c12,450,0.799504801,0.186666667,0,0.76532364
CC(SCC(=O)O)c1nc2ccccc2n1CCCCCN,450,0.693813898,0.17721519,0.02,0.794782892
CC(SCC(=O)O)c1nc2ccccc2n1CCCCN,450,0.732774017,0.179487179,0.02,0.794434983
CC(SCC(=O)O)c1nc2ccccc2n1CCCN,450,0.818118053,0.181818182,0.02,0.792100285
CC(SCC)c1nc2ccccc2cc1C(=O)O,450,0.91031629,0.166666667,0.01,0.790231928
CC(CS(C)=O)n1cncc1-c1ccc(CN)cc1,450,0.908352446,0.118421053,0.27,0.712065538
CC(CS)C1CNC(=O)c2ccc3ccccc3c21,450,0.806774924,0.115384615,0.16,0.732586164
CC(CS(C)=O)n1cncc1-c1ncc2c(n1)CNCC2,450,0.909361741,0.119047619,0.11,0.651132738
CC(CO)C1CNC(=O)C1c1ncc2cccccc1-2,450,0.891051225,0.139240506,0.15,0.704955502
CC(=O)CC(C)N1CCNCC1c1nccc2ccccc12,450,0.941802577,0.142857143,0.08,0.736734184
CC(CN1CCNC(=O)C1)c1nccc2ccc(C(=O)O)cc12,450,0.892952401,0.154761905,0.08,0.772836449
CC(CN1CCNC(=O)C1)n1ncc2ccc(C(C)(C)C)nc21,450,0.936640192,0.144578313,0.15,0.745323258
CC(CN1CCNC(=O)C1)n1ncc2ccc(C(F)F)nc21,450,0.926168575,0.158536585,0.14,0.730232768
CC(CN1CCNC(=O)C1)c1nccc2ccc(C(F)F)cc12,450,0.942302457,0.130952381,0.1,0.746677869
COc1ccc(OCc2nnc(SCC(=O)NC3CCCCC3)o2)cc1,451,0.706990832,0.716666667,0,0.874098365
